"","PANID","VEND","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT","Panelist.Type","Combined.Pre.Tax.Income.of.HH","Family.Size","HH_RACE","Type.of.Residential.Possession","COUNTY","HH_AGE","HH_EDU","HH_OCC","Age.Group.Applied.to.Male.HH","Education.Level.Reached.by.Male.HH","Occupation.Code.of.Male.HH","Male.Working.Hour.Code","MALE_SMOKE","Age.Group.Applied.to.Female.HH","Education.Level.Reached.by.Female.HH","Occupation.Code.of.Female.HH","Female.Working.Hour.Code","FEM_SMOKE","Number.of.Dogs","Number.of.Cats","Children.Group.Code","Marital.Status","Language","Number.of.TVs.Used.by.HH","Number.of.TVs.Hooked.to.Cable","HISP_FLAG","HISP_CAT","HH.Head.Race..RACE2.","HH.Head.Race..RACE3.","Microwave.Owned.by.HH","ZIPCODE","FIPSCODE","market.based.upon.zipcode","IRI.Geography.Number","EXT_FACT"
"3908","1244442","37000",1,"GR",3.99,1431,"5063","NONE",0,0,0.2563,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","BLUE & WHITE",1,145,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3909","1244442","35000",1,"GR",3.49,1449,"51300","NONE",2,0,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","CAVITY PROTECTION","MISSING",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3910","1244442","35000",3,"GR",2.94,1451,"57097","A",0,1,0.4,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3911","1244442","37000",1,"GR",3.49,1450,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3912","1244442","35000",2,"GR",2.98,1456,"57094","A",1,1,0.4,"REGULAR","CRISP MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3913","1244442","35000",2,"GR",5.98,1472,"57113","NONE",0,0,0.5125,"REGULAR","CRISP MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","MISSING",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3914","1244442","35000",2,"GR",2.98,1441,"57094","A",0,1,0.4,"REGULAR","CRISP MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3915","1244442","35000",1,"GR",3.49,1431,"74119","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3916","1244442","35000",2,"GR",6.98,1435,"74126","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,0,8,3,"1",2,"C",4,5,4,4,4,1,3,".",4,5,4,3,"0",2,0,8,3,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3917","1244517","53100",3,"GR",6.87,1441,"311","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE AND GEL","PLASTIC BOTTLE PUMP","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY ANTIPLAQ","RED WHITE & GREEN",1,39,0,8,2,"1",2,"C",4,4,7,7,9,11,7,".",4,4,7,3,"0",0,1,8,3,".","5","5","0",".","1",1,"1",1226,25003,1,1,1
"3918","1244517","53100",3,"GR",2.82,1446,"33300","NONE",0,1,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,0,8,2,"1",2,"C",4,4,7,7,9,11,7,".",4,4,7,3,"0",0,1,8,3,".","5","5","0",".","1",1,"1",1226,25003,1,1,1
"3919","1244517","53100",1,"GR",1,1446,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,8,2,"1",2,"C",4,4,7,7,9,11,7,".",4,4,7,3,"0",0,1,8,3,".","5","5","0",".","1",1,"1",1226,25003,1,1,1
"3920","1244517","53100",3,"GR",3.6,1446,"32210","B",2,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,8,2,"1",2,"C",4,4,7,7,9,11,7,".",4,4,7,3,"0",0,1,8,3,".","5","5","0",".","1",1,"1",1226,25003,1,1,1
"3921","1244517","53100",4,"GR",5.16,1429,"561","NONE",0,0,0.0813,"REGULAR","MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","ORANGE AND WHITE",1,39,0,8,2,"1",2,"C",4,4,7,7,9,11,7,".",4,4,7,3,"0",0,1,8,3,".","5","5","0",".","1",1,"1",1226,25003,1,1,1
"3922","1244608","53100",1,"GR",3.49,1433,"33883","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,7,5,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"0",1,0,1,2,".","3","3","0",".","1",1,"1",1227,25003,1,1,1
"3923","1244608","37000",1,"GR",1.99,1462,"41351","B",0,1,0.3875,"REGULAR","COOL PEPPERMINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,145,6,7,5,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"0",1,0,1,2,".","3","3","0",".","1",1,"1",1227,25003,1,1,1
"3924","1244715","53100",3,"GR",10.47,1457,"32430","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV ANT CVTY WHTNG","RED WHITE & BLUE",1,39,0,12,4,"1",2,"C",4,7,1,4,8,1,3,"0",4,7,1,3,"0",0,2,3,2,".","6","6","0",".","1",1,"1",1201,25003,1,1,1
"3925","1244715","53100",3,"GR",4.11,1437,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,4,"1",2,"C",4,7,1,4,8,1,3,"0",4,7,1,3,"0",0,2,3,2,".","6","6","0",".","1",1,"1",1201,25003,1,1,1
"3926","1244715","53100",3,"GR",7.17,1474,"32250","NONE",0,0,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,4,"1",2,"C",4,7,1,4,8,1,3,"0",4,7,1,3,"0",0,2,3,2,".","6","6","0",".","1",1,"1",1201,25003,1,1,1
"3927","1244715","53100",3,"GR",3.06,1436,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,4,"1",2,"C",4,7,1,4,8,1,3,"0",4,7,1,3,"0",0,2,3,2,".","6","6","0",".","1",1,"1",1201,25003,1,1,1
"3928","1244749","53100",4,"GR",7.56,1436,"33883","B",0,1,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,3,"1",2,"C",4,7,2,4,5,2,3,"0",4,7,2,3,"0",2,0,3,2,".","6","6","0",".","1",1,"1",1201,25003,1,1,1
"3929","1244822","53100",1,"GR",1.57,1464,"32210","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,4,"1",2,"C",4,6,8,4,6,8,3,"0",4,6,8,2,"0",0,4,3,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3930","1244822","53100",1,"GR",2.49,1447,"33300","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,6,6,4,"1",2,"C",4,6,8,4,6,8,3,"0",4,6,8,2,"0",0,4,3,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3931","1244822","53100",1,"GR",2.39,1452,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,4,"1",2,"C",4,6,8,4,6,8,3,"0",4,6,8,2,"0",0,4,3,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3932","1244822","53100",1,"GR",1.5,1433,"32210","B",0,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,4,"1",2,"C",4,6,8,4,6,8,3,"0",4,6,8,2,"0",0,4,3,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3933","1244822","53100",1,"GR",2.39,1473,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,4,"1",2,"C",4,6,8,4,6,8,3,"0",4,6,8,2,"0",0,4,3,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3934","1244871","35000",1,"GR",2.99,1442,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3935","1244871","35000",1,"GR",2.24,1429,"76201","NONE",0,1,0.375,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT ANTANTBRTFRS","GREEN",1,117,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3936","1244871","35000",1,"GR",3.49,1456,"76201","NONE",0,0,0.375,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT ANTANTBRTFRS","GREEN",1,117,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3937","1244871","37000",1,"GR",3.99,1464,"45308","NONE",0,0,0.2563,"REGULAR","MINTY FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","GREEN",1,145,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3938","1244871","33200",2,"GR",2.78,1468,"22345","NONE",0,0,0.45,"REGULAR","ULTRA MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","GREEN",1,54,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3939","1244871","35000",1,"GR",3.49,1460,"76201","NONE",0,0,0.375,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT ANTANTBRTFRS","GREEN",1,117,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3940","1244871","33200",1,"GR",1.39,1478,"22350","NONE",0,0,0.45,"REGULAR","MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLRD AND BAKING SODA","WHITENING ANTI CAVTY","MISSING",1,54,6,7,2,"1",2,"C",5,7,4,4,5,13,1,"0",5,7,4,3,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3941","1244889","33200",1,"GR",1.49,1462,"22480","NONE",1,1,1.125,"REGULAR","ORIGINAL","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","MISSING",1,54,0,7,1,"1",1,"C",6,4,1,7,9,11,7,".",6,4,1,3,"1",1,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"3942","1244889","33200",1,"GR",1.49,1454,"22480","NONE",1,1,1.125,"REGULAR","ORIGINAL","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","MISSING",1,54,0,7,1,"1",1,"C",6,4,1,7,9,11,7,".",6,4,1,3,"1",1,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"3943","1244939","35000",2,"GR",5.72,1454,"52541","NONE",0,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,117,0,12,2,"1",2,"C",4,8,1,4,6,1,3,"0",4,8,1,3,"0",0,0,8,2,"1","2","3","0",".","1",1,"1",1237,25003,1,1,1
"3944","1244939","35000",1,"GR",2.24,1444,"52541","NONE",0,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,117,0,12,2,"1",2,"C",4,8,1,4,6,1,3,"0",4,8,1,3,"0",0,0,8,2,"1","2","3","0",".","1",1,"1",1237,25003,1,1,1
"3945","1244939","35000",1,"GR",1.87,1431,"74119","NONE",0,1,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,0,12,2,"1",2,"C",4,8,1,4,6,1,3,"0",4,8,1,3,"0",0,0,8,2,"1","2","3","0",".","1",1,"1",1237,25003,1,1,1
"3946","1244939","10158",1,"GR",4.48,1450,"8404","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,2,"1",2,"C",4,8,1,4,6,1,3,"0",4,8,1,3,"0",0,0,8,2,"1","2","3","0",".","1",1,"1",1237,25003,1,1,1
"3947","1244947","33200",2,"GR",4,1473,"81680","NONE",0,1,0.2188,"REGULAR","REFRESHING MINT","PASTE AND GEL","PUMP IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHITENING ANTI CAVTY","BLUE & WHITE",1,54,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3948","1244947","37000",1,"GR",2.99,1436,"6221","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","STANNOUS FLUORIDE","SNSTV ANTC ANT GNGV","BLU",1,145,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3949","1244947","53100",1,"GR",1.06,1463,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3950","1244947","35000",1,"GR",1.99,1473,"76469","NONE",0,1,0.375,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BREATH STRIPS","WHITENNG BRTH FRSHNR","GREEN",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3951","1244947","35000",1,"DR",0.99,1430,"76110","NONE",0,0,0.0469,"REGULAR","FRESH","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTN ANTC BRTH FRSH","GREEN",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3952","1244947","35000",1,"GR",2.65,1453,"74211","NONE",0,1,0.5125,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","WHITE",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3953","1244947","35000",2,"GR",3.86,1444,"74503","B",0,1,0.2625,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3954","1244947","35000",1,"GR",1.99,1477,"76511","B",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3955","1244947","33200",1,"GR",2,1465,"63930","NONE",2,1,0.2188,"REGULAR","MISSING","PASTE AND GEL","PUMP IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,54,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3956","1244947","53100",1,"GR",1.16,1453,"32210","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3957","1244947","37000",1,"GR",1.99,1453,"72828","B",2,1,0.5125,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,145,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3958","1244947","33200",2,"GR",3.04,1448,"63961","NONE",0,1,0.325,"REGULAR","CLEAN MINT","PASTE AND GEL","PUMP REFILL","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","BLUE & WHITE",1,54,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3959","1244947","35000",1,"GR",2.46,1436,"74508","NONE",1,1,0.2625,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTN ANTC ANTG ANTP","MISSING",1,117,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3960","1244947","33200",2,"GR",4.74,1448,"81660","NONE",2,1,0.3281,"REGULAR","REFRESHING MINT","PASTE AND GEL","PUMP REFILL","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHITENING ANTI CAVTY","BLUE & WHITE",1,54,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3961","1244947","53100",1,"GR",0.99,1447,"573","NONE",0,0,0.05,"TRIAL","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,0,12,2,"1",2,"C",5,7,13,5,8,1,3,"0",5,7,13,5,"0",0,0,8,2,".","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3962","1245233","37000",5,"GR",4.95,1432,"340","NONE",0,0,0.0531,"TRAVEL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","CAVITY PROTECTION","WHITE",1,145,6,8,4,"1",1,"C",4,5,3,5,4,2,3,"0",4,5,3,2,"0",1,0,3,2,".","4","4","0",".","1",1,"1",1254,25003,1,1,1
"3963","1245241","35000",1,"GR",3.49,1445,"74119","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,0,11,2,"1",2,"C",5,4,1,5,5,2,3,"0",5,4,1,2,"0",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3964","1245241","35000",1,"GR",2.5,1447,"74119","B",0,1,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,0,11,2,"1",2,"C",5,4,1,5,5,2,3,"0",5,4,1,2,"0",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3965","1245241","35000",1,"GR",3.99,1447,"74127","NONE",0,0,0.4875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","MISSING",1,117,0,11,2,"1",2,"C",5,4,1,5,5,2,3,"0",5,4,1,2,"0",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3966","1245241","35000",1,"GR",2.75,1466,"74120","A",1,1,0.4875,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,0,11,2,"1",2,"C",5,4,1,5,5,2,3,"0",5,4,1,2,"0",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3967","1245290","18515",1,"DR",5.49,1477,"27243","NONE",0,0,0.2188,"REGULAR","COOL MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM MONOFLRPHSPHT","TR CN WH AN CV AN PL","MISSING",1,7,0,11,3,"1",2,"C",5,8,1,6,7,2,3,"0",5,8,1,3,"0",1,0,8,2,"5","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3968","1245290","77326",2,"DR",10.58,1477,"15306","NONE",0,0,0.3438,"REGULAR","SPEARMINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","XYLITOL & SILICA","WHITENING ANTI CAVTY","MISSING",1,28,0,11,3,"1",2,"C",5,8,1,6,7,2,3,"0",5,8,1,3,"0",1,0,8,2,"5","4","4","0",".","1",1,"1",1201,25003,1,1,1
"3969","1245662","35000",1,"GR",2.99,1432,"76446","NONE",0,0,0.2875,"REGULAR","REGULAR","LIQUID GEL","PUMP","MISSING","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","GREEN",1,117,0,11,4,"1",2,"C",4,6,4,4,6,1,2,"0",4,6,4,2,"0",1,0,8,2,".","4","4","0",".","6",6,"1",1226,25003,1,1,1
"3970","1245704","35000",1,"GR",2.99,1442,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,0,12,3,"1",2,"C",4,7,2,4,7,2,3,"0",7,9,11,7,".",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
"3971","1245704","37000",1,"GR",3.49,1449,"11212","NONE",0,1,0.375,"REGULAR","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145,0,12,3,"1",2,"C",4,7,2,4,7,2,3,"0",7,9,11,7,".",0,0,8,2,".","3","3","0",".","1",1,"1",1201,25003,1,1,1
