"","VEND","PANID","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT"
"4569","35000","1312322",1,"DR",1.99,1447,"76511","B",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4570","35000","3343392",1,"DR",1.23,1444,"76511","A",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4571","35000","3829523",1,"DR",1.23,1444,"76511","A",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4572","35000","1145938",1,"DR",2.77,1452,"76511","A",0,0,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4573","35000","1325753",1,"DR",2.99,1466,"76511","NONE",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4574","35000","1807214",1,"DR",2.94,1473,"76511","NONE",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4575","35000","1165910",1,"DR",2.99,1476,"76511","NONE",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4576","35000","1212340",1,"DR",2.99,1466,"76511","NONE",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4577","35000","1122572",1,"DR",1.97,1452,"76511","A",0,1,0.25,"REGULAR","PEPPERMINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY FLUORIDE","SPARKLE",1,117
"4578","35000","1171280",1,"GR",2.59,1452,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4579","35000","1127282",1,"GR",2.59,1455,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4580","35000","1143677",1,"GR",2.59,1455,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4581","35000","3121574",1,"GR",1.99,1454,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4582","35000","3182048",1,"DR",2.37,1451,"78217","NONE",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4583","35000","3162503",1,"DR",2.5,1452,"78217","B",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4584","35000","1148171",1,"GR",2.59,1438,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4585","35000","1803676",1,"GR",2.59,1444,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4586","35000","1171280",1,"GR",2.59,1444,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4587","35000","1159202",1,"GR",2.73,1448,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4588","35000","3170597",1,"GR",1.99,1435,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4589","35000","3118273",1,"GR",1.99,1437,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4590","35000","1123158",1,"GR",2.49,1466,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4591","35000","1164202",1,"GR",2.59,1469,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4592","35000","1803676",1,"GR",2.59,1471,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4593","35000","1171280",1,"GR",2.59,1474,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4594","35000","1130203",1,"GR",2.59,1476,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4595","35000","3175711",1,"GR",2.59,1431,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4596","35000","3129130",1,"GR",2.59,1467,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4597","35000","1405456",1,"GR",2.99,1450,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4598","35000","1160770",1,"GR",2.73,1443,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4599","35000","1164954",1,"GR",2.73,1447,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4600","35000","3175711",1,"GR",2.69,1427,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4601","35000","3175711",1,"GR",2.69,1440,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4602","35000","1113423",1,"GR",2.09,1446,"78217","NONE",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4603","35000","3103275",1,"GR",2.59,1432,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4604","35000","3112235",1,"GR",2.59,1476,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4605","35000","1316729",1,"DR",1.99,1445,"78217","NONE",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4606","35000","1318196",1,"DR",2.79,1436,"78217","NONE",0,0,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4607","35000","1154153",1,"DR",1.99,1472,"78217","B",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4608","35000","1113423",2,"DR",2.78,1448,"78217","B",0,1,0.2875,"REGULAR","MILD BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4609","35000","3144105",1,"DR",1.4,1447,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4610","35000","1815498",1,"GR",2.73,1442,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4611","35000","1199919",1,"GR",1.59,1432,"78226","NONE",0,1,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4612","35000","3154823",1,"GR",1.99,1461,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4613","35000","1230094",1,"GR",2.49,1432,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4614","35000","1189746",1,"GR",2.49,1434,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4615","35000","1204636",1,"GR",2.99,1444,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4616","35000","1142273",1,"GR",2.99,1452,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4617","35000","1126987",1,"GR",1.5,1455,"78226","NONE",0,1,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4618","35000","3121426",1,"GR",2.15,1429,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4619","35000","3171843",1,"GR",2.15,1430,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4620","35000","3120675",1,"GR",2.15,1439,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4621","35000","3163519",1,"GR",2.15,1441,"78226","NONE",0,0,0.2875,"REGULAR","BUBBLE FRUIT","PASTE","STANDING TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","MISSING",1,117
"4622","35000","1130385",1,"GR",2.5,1439,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4623","35000","1408161",1,"GR",1.5,1443,"78228","NONE",0,1,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4624","35000","3110528",2,"GR",6.54,1459,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4625","35000","1153817",1,"GR",2.33,1434,"78228","NONE",0,1,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4626","35000","3145193",1,"DR",2.99,1460,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4627","35000","1400622",1,"GR",2.99,1468,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4628","35000","1405761",1,"GR",2.77,1472,"78228","NONE",0,1,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4629","35000","1147231",1,"GR",2.77,1477,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4630","35000","1150367",1,"GR",3.69,1464,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4631","35000","3151217",1,"GR",3.25,1472,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4632","35000","3113837",1,"GR",3.25,1472,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4633","35000","3823260",1,"GR",3.25,1478,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4634","35000","1405456",1,"GR",3.49,1455,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4635","35000","1155234",1,"GR",3.49,1456,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4636","35000","1305482",1,"GR",3.49,1456,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4637","35000","1188250",1,"GR",2.99,1430,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4638","35000","1316182",1,"GR",2.99,1431,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4639","35000","1153312",1,"GR",1.99,1435,"78228","B",0,1,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4640","35000","1156265",1,"GR",3.49,1432,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4641","35000","1311035",1,"GR",3.49,1441,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4642","35000","1131052",1,"GR",3.49,1463,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4643","35000","3179853",1,"GR",3.25,1438,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4644","35000","3170597",1,"GR",3.25,1442,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4645","35000","3158683",1,"GR",3.25,1476,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4646","35000","1114975",1,"DR",2.79,1471,"78228","NONE",0,0,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4647","35000","1113423",4,"DR",7.88,1457,"78228","B",0,1,0.2875,"REGULAR","STRAWBERRY","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","RED",1,117
"4648","35000","1204628",2,"GR",5.98,1442,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4649","35000","1244871",1,"GR",2.99,1442,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4650","35000","1120949",2,"GR",3.48,1451,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4651","35000","1115154",2,"GR",3.98,1465,"78238","NONE",0,1,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4652","35000","1196220",1,"GR",2.99,1438,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4653","35000","1149062",1,"GR",2.5,1468,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4654","35000","1212340",2,"GR",5.98,1472,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4655","35000","1318337",2,"GR",5.98,1472,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4656","35000","3111484",1,"GR",2.49,1466,"78238","NONE",0,0,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4657","35000","1169086",1,"GR",1.99,1461,"78238","B",0,1,0.5125,"LARGE","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117
"4658","35000","3311720",1,"DR",2.59,1436,"74118","NONE",0,0,0.2625,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117
"4659","35000","3347393",1,"DR",1.99,1439,"74118","B",0,1,0.2625,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117
"4660","35000","1168781",1,"GR",2.49,1428,"74118","NONE",0,0,0.2625,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117
"4661","35000","1172866",2,"GR",3.98,1465,"51377","B",2,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4662","35000","1193011",1,"GR",1.66,1473,"51377","B",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4663","35000","1129379",2,"GR",5,1474,"51377","B",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4664","35000","3129437",1,"GR",2.49,1459,"51377","NONE",0,0,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4665","35000","1169243",7,"GR",17.5,1464,"51377","B",2,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4666","35000","1808295",2,"GR",5,1464,"51377","B",2,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4667","35000","1803148",2,"GR",5,1464,"51377","B",2,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4668","35000","3346494",1,"DR",2.99,1458,"51377","NONE",0,0,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4669","35000","3166645",4,"DR",6.48,1477,"51377","A+",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4670","35000","1246165",2,"DR",3.98,1450,"51377","B",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4671","35000","3339382",1,"DR",1.99,1439,"51377","B",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117
"4672","35000","1317115",4,"GR",4,1431,"51400","NONE",1,1,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4673","35000","1122804",1,"GR",1,1431,"51400","NONE",1,1,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4674","35000","1317115",4,"GR",4,1431,"51400","NONE",1,1,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4675","35000","1100404",1,"GR",1,1427,"51400","NONE",1,1,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4676","35000","1122358",1,"GR",1,1429,"51400","NONE",0,1,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4677","35000","1402479",2,"GR",2,1441,"51400","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4678","35000","1170142",1,"GR",1.95,1428,"51400","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4679","35000","1161679",1,"GR",1.95,1434,"51400","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"4680","35000","1405241",1,"GR",1.95,1437,"51400","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
